Parameter,Object,Object timestamp,Writable,Writable timestamp,Value,Value type,Value timestamp,Notification,Notification timestamp,Access list,Access list timestamp
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.1.Status,false,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"Up",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceNumberOfEntries,false,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"1",xsd:unsignedInt,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement,true,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.AllowedMACAddresses,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.AssociatedConnection,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.DHCPConditionalPoolNumberOfEntries,false,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"0",xsd:unsignedInt,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.DHCPConditionalServingPool,true,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.DHCPLeaseTime,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"28800",xsd:int,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.DHCPOption,true,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.DHCPOptionNumberOfEntries,false,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"0",xsd:unsignedInt,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.DHCPRelay,false,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"false",xsd:boolean,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.DHCPServerConfigurable,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"true",xsd:boolean,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.DHCPServerEnable,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"true",xsd:boolean,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.DHCPStaticAddress,true,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.DHCPStaticAddressNumberOfEntries,false,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"0",xsd:unsignedInt,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.DNSServers,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"10.0.0.1",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.DomainName,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"local",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.IPInterface,true,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.IPInterface.1,true,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.IPInterface.1.Enable,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"false",xsd:boolean,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.IPInterface.1.IPInterfaceAddressingType,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"Static",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.IPInterface.1.IPInterfaceIPAddress,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"10.0.0.1",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.IPInterface.1.IPInterfaceSubnetMask,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"255.255.255.0",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.IPInterfaceNumberOfEntries,false,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"1",xsd:unsignedInt,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.IPRouters,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"10.0.0.1",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.MACAddress,false,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"00:00:00:00:00:00",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.MaxAddress,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"10.0.0.254",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.MinAddress,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"10.0.0.2",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.PassthroughLease,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"0",xsd:unsignedInt,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.PassthroughMACAddress,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.ReservedAddresses,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.SubnetMask,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"255.255.255.0",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.UseAllocatedWAN,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"Normal",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.LANUSBInterfaceNumberOfEntries,false,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"0",xsd:unsignedInt,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.LANWLANConfigurationNumberOfEntries,false,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"2",xsd:unsignedInt,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration,true,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1,true,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.AssociatedDevice,true,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.AssociatedDevice.1,true,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.AssociatedDevice.1.AssociatedDeviceAuthenticationState,false,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"true",xsd:boolean,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.AssociatedDevice.1.AssociatedDeviceIPAddress,false,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"10.0.0.89",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.AssociatedDevice.1.AssociatedDeviceMACAddress,false,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"04:b1:67:52:3b:72",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.AssociatedDevice.1.LastDataTransmitRate,false,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"6",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.AssociatedDevice.1.LastPMKId,false,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"e32b6c4734b7b4408b21724131bd1eef",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.AssociatedDevice.1.LastRequestedMulticastCipher,false,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"aes",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.AssociatedDevice.1.LastRequestedUnicastCipher,false,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"aes",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.AuthenticationServiceMode,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"None",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.AutoChannelEnable,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"false",xsd:boolean,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.AutoRateFallBackEnabled,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"true",xsd:boolean,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.BSSID,false,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"d8:36:5f:65:9c:70",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.BasicAuthenticationMode,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"both",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.BasicDataTransmitRates,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.BasicEncryptionModes,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"None",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.BeaconAdvertisementEnabled,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"true",xsd:boolean,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.BeaconType,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"11i",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.Channel,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"40",xsd:unsignedInt,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.ChannelsInUse,false,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"40",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.DeviceOperationMode,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"InfrastructureAccessPoint",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.DistanceFromRoot,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"0",xsd:unsignedInt,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.Enable,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"true",xsd:boolean,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.IEEE11iAuthenticationMode,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"PSKAuthentication",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.IEEE11iEncryptionModes,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"AESEncryption",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.InsecureOOBAccessEnabled,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"true",xsd:boolean,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.KeyPassphrase,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.LocationDescription,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.MACAddressControlEnabled,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"false",xsd:boolean,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.MaxBitRate,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"54",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.Name,false,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"wlan0",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.OperationalDataTransmitRates,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"6,9,12,18,24,36,48,54",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PeerBSSID,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PossibleChannels,false,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"36-165",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PossibleDataTransmitRates,false,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"6,9,12,18,24,36,48,54",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PreSharedKey,true,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PreSharedKey.1,true,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PreSharedKey.1.AssociatedDeviceMACAddress,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PreSharedKey.1.KeyPassphrase,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PreSharedKey.1.PreSharedKey,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PreSharedKey.10,true,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PreSharedKey.10.AssociatedDeviceMACAddress,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PreSharedKey.10.KeyPassphrase,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PreSharedKey.10.PreSharedKey,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PreSharedKey.2,true,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PreSharedKey.2.AssociatedDeviceMACAddress,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PreSharedKey.2.KeyPassphrase,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PreSharedKey.2.PreSharedKey,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PreSharedKey.3,true,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PreSharedKey.3.AssociatedDeviceMACAddress,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PreSharedKey.3.KeyPassphrase,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PreSharedKey.3.PreSharedKey,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PreSharedKey.4,true,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PreSharedKey.4.AssociatedDeviceMACAddress,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PreSharedKey.4.KeyPassphrase,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PreSharedKey.4.PreSharedKey,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PreSharedKey.5,true,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PreSharedKey.5.AssociatedDeviceMACAddress,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PreSharedKey.5.KeyPassphrase,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PreSharedKey.5.PreSharedKey,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PreSharedKey.6,true,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PreSharedKey.6.AssociatedDeviceMACAddress,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PreSharedKey.6.KeyPassphrase,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PreSharedKey.6.PreSharedKey,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PreSharedKey.7,true,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PreSharedKey.7.AssociatedDeviceMACAddress,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PreSharedKey.7.KeyPassphrase,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PreSharedKey.7.PreSharedKey,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PreSharedKey.8,true,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PreSharedKey.8.AssociatedDeviceMACAddress,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PreSharedKey.8.KeyPassphrase,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PreSharedKey.8.PreSharedKey,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PreSharedKey.9,true,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PreSharedKey.9.AssociatedDeviceMACAddress,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PreSharedKey.9.KeyPassphrase,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PreSharedKey.9.PreSharedKey,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.RadioEnabled,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"true",xsd:boolean,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.RegulatoryDomain,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.SSID,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"Anlix-W5-2100-5G",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.SSIDAdvertisementEnabled,false,2023-05-26T00:47:16.024Z,true,2023-05-26T00:47:16.024Z,"true",xsd:boolean,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.Standard,false,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"a,n,ac",xsd:string,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.Stats,true,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.Stats.BroadcastPacketsReceived,false,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"41604",xsd:unsignedInt,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.Stats.BroadcastPacketsSent,false,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"354",xsd:unsignedInt,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.Stats.DiscardPacketsReceived,false,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"0",xsd:unsignedInt,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.Stats.DiscardPacketsSent,false,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"62",xsd:unsignedInt,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.Stats.ErrorsReceived,false,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"0",xsd:unsignedInt,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.Stats.ErrorsSent,false,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"0",xsd:unsignedInt,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.Stats.MulticastPacketsReceived,false,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"5004",xsd:unsignedInt,2023-05-26T00:47:16.026Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.Stats.MulticastPacketsSent,false,2023-05-26T00:47:16.024Z,false,2023-05-26T00:47:16.024Z,"74",xsd:unsignedInt,2023-05-26T00:47:16.026Z,,,,
